 &plot nbnd=  50, nks=   141 /
   27.398   28.621   29.126   29.223   31.005   31.426   31.662   31.838   33.536   34.279
            0.000000  0.300000  0.000000
  -46.915  -46.902  -23.566  -23.563  -23.446  -23.443  -23.354  -23.329   -8.497   -7.613
   -6.985   -6.844    3.754    3.997    4.644    5.328    5.345    6.099    6.365    7.272
    7.377    8.017    8.314    8.885   11.504   11.785   12.116   12.200   12.256   13.547
   14.630   15.867   15.909   16.610   18.182   20.454   21.543   23.646   24.464   25.402
   27.380   28.632   29.003   29.351   30.737   31.547   31.741   31.745   33.557   34.091
            0.000000  0.325000  0.000000
  -46.914  -46.903  -23.561  -23.558  -23.452  -23.448  -23.353  -23.330   -8.443   -7.642
   -7.005   -6.864    3.815    4.036    4.767    5.334    5.350    6.048    6.318    7.196
    7.292    7.952    8.300    8.830   11.550   11.808   12.158   12.241   12.335   13.476
   14.745   15.837   15.880   16.507   18.331   20.360   21.666   23.586   24.477   25.362
   27.370   28.653   28.849   29.488   30.484   31.632   31.674   31.880   33.571   33.904
            0.000000  0.350000  0.000000
  -46.913  -46.904  -23.556  -23.552  -23.458  -23.454  -23.351  -23.332   -8.386   -7.678
   -7.019   -6.884    3.874    4.073    4.899    5.339    5.355    6.003    6.267    7.012
    7.315    7.887    8.296    8.773   11.595   11.825   12.199   12.277   12.416   13.402
   14.865   15.811   15.852   16.399   18.485   20.254   21.797   23.500   24.516   25.320
   27.372   28.676   28.685   29.633   30.246   31.512   31.807   32.050   33.575   33.721
            0.000000  0.375000  0.000000
  -46.913  -46.905  -23.550  -23.547  -23.463  -23.460  -23.350  -23.333   -8.326   -7.721
   -7.027   -6.904    3.930    4.103    5.040    5.343    5.358    5.965    6.216    6.828
    7.342    7.823    8.301    8.716   11.638   11.836   12.237   12.308   12.498   13.326
   14.991   15.788   15.825   16.284   18.641   20.137   21.934   23.393   24.574   25.274
   27.387   28.495   28.730   29.784   30.024   31.380   31.945   32.241   33.541   33.565
            0.000000  0.400000  0.000000
  -46.912  -46.905  -23.545  -23.542  -23.469  -23.466  -23.348  -23.335   -8.264   -7.771
   -7.029   -6.924    3.983    4.127    5.188    5.348    5.361    5.935    6.165    6.645
    7.373    7.760    8.316    8.659   11.677   11.840   12.271   12.332   12.581   13.247
   15.120   15.769   15.801   16.165   18.799   20.010   22.078   23.269   24.646   25.225
   27.417   28.316   28.788   29.819   29.941   31.238   32.089   32.442   33.365   33.538
            0.000000  0.425000  0.000000
  -46.911  -46.906  -23.540  -23.537  -23.474  -23.471  -23.347  -23.337   -8.201   -7.825
   -7.027   -6.943    4.030    4.143    5.342    5.352    5.362    5.912    6.119    6.466
    7.408    7.700    8.339    8.603   11.714   11.838   12.302   12.350   12.665   13.167
   15.251   15.755   15.781   16.042   18.959   19.875   22.226   23.133   24.726   25.170
   27.464   28.145   28.860   29.632   30.103   31.088   32.236   32.644   33.193   33.488
            0.000000  0.450000  0.000000
  -46.910  -46.907  -23.535  -23.533  -23.478  -23.476  -23.345  -23.338   -8.137   -7.883
   -7.020   -6.962    4.071    4.149    5.356    5.363    5.499    5.893    6.080    6.296
    7.447    7.643    8.370    8.549   11.746   11.830   12.326   12.360   12.750   13.085
   15.385   15.746   15.764   15.914   19.118   19.733   22.378   22.989   24.808   25.109
   27.529   27.986   28.948   29.461   30.268   30.931   32.387   32.838   33.025   33.413
            0.000000  0.475000  0.000000
  -46.909  -46.908  -23.532  -23.531  -23.480  -23.479  -23.343  -23.340   -8.073   -7.945
   -7.009   -6.980    4.105    4.144    5.359    5.362    5.653    5.863    6.058    6.152
    7.490    7.589    8.407    8.498   11.774   11.817   12.345   12.362   12.834   13.002
   15.519   15.742   15.752   15.784   19.277   19.585   22.532   22.840   24.890   25.042
   27.613   27.843   29.051   29.308   30.435   30.768   32.542   32.861   33.018   33.309
            0.000000  0.500000  0.000000
  -46.909  -46.909  -23.530  -23.530  -23.481  -23.481  -23.342  -23.341   -8.008   -8.008
   -6.995   -6.995    4.129    4.129    5.361    5.361    5.785    5.785    6.070    6.070
    7.538    7.538    8.450    8.450   11.798   11.798   12.357   12.357   12.918   12.918
   15.652   15.652   15.744   15.744   19.433   19.433   22.686   22.686   24.969   24.969
   27.718   27.718   29.171   29.171   30.602   30.602   32.700   32.700   33.176   33.176
            0.025000  0.500000  0.000000
  -46.909  -46.909  -23.532  -23.532  -23.479  -23.479  -23.342  -23.342   -8.009   -8.009
   -6.995   -6.994    4.124    4.124    5.360    5.360    5.772    5.772    6.093    6.093
    7.540    7.540    8.445    8.445   11.795   11.795   12.354   12.354   12.920   12.921
   15.650   15.650   15.747   15.747   19.438   19.438   22.686   22.686   24.957   24.957
   27.718   27.718   29.185   29.185   30.607   30.607   32.699   32.699   33.156   33.156
            0.050000  0.500000  0.000000
  -46.909  -46.908  -23.535  -23.535  -23.476  -23.476  -23.342  -23.342   -8.011   -8.010
   -6.992   -6.992    4.110    4.110    5.357    5.357    5.744    5.744    6.153    6.153
    7.547    7.547    8.430    8.430   11.786   11.786   12.343   12.343   12.927   12.927
   15.644   15.644   15.755   15.755   19.455   19.455   22.687   22.687   24.923   24.923
   27.717   27.717   29.226   29.227   30.619   30.619   32.696   32.696   33.095   33.095
            0.075000  0.500000  0.000000
  -46.909  -46.908  -23.541  -23.541  -23.470  -23.470  -23.342  -23.342   -8.014   -8.013
   -6.988   -6.988    4.087    4.087    5.352    5.352    5.714    5.715    6.233    6.233
    7.558    7.558    8.405    8.406   11.770   11.771   12.326   12.326   12.937   12.938
   15.633   15.633   15.767   15.767   19.483   19.483   22.687   22.687   24.869   24.869
   27.716   27.716   29.293   29.293   30.640   30.640   32.691   32.691   32.997   32.998
            0.100000  0.500000  0.000000
  -46.909  -46.908  -23.547  -23.547  -23.464  -23.464  -23.342  -23.342   -8.018   -8.017
   -6.982   -6.982    4.055    4.055    5.345    5.345    5.692    5.692    6.326    6.326
    7.573    7.573    8.372    8.372   11.749   11.750   12.303   12.303   12.952   12.952
   15.619   15.620   15.784   15.784   19.522   19.522   22.686   22.686   24.799   24.799
   27.713   27.713   29.382   29.382   30.668   30.668   32.685   32.685   32.868   32.869
            0.125000  0.500000  0.000000
  -46.909  -46.908  -23.553  -23.553  -23.458  -23.458  -23.342  -23.341   -8.022   -8.022
   -6.975   -6.975    4.017    4.017    5.337    5.337    5.678    5.678    6.425    6.425
    7.592    7.592    8.331    8.332   11.723   11.723   12.274   12.274   12.969   12.969
   15.603   15.603   15.805   15.805   19.570   19.570   22.685   22.685   24.715   24.715
   27.708   27.708   29.489   29.489   30.704   30.704   32.676   32.677   32.714   32.714
            0.150000  0.500000  0.000000
  -46.909  -46.908  -23.560  -23.560  -23.451  -23.451  -23.342  -23.341   -8.028   -8.028
   -6.967   -6.967    3.972    3.973    5.328    5.328    5.675    5.676    6.528    6.528
    7.614    7.614    8.284    8.285   11.690   11.690   12.241   12.241   12.989   12.989
   15.584   15.584   15.830   15.830   19.626   19.626   22.683   22.683   24.623   24.623
   27.701   27.701   29.609   29.609   30.748   30.748   32.542   32.542   32.667   32.667
            0.175000  0.500000  0.000000
  -46.909  -46.908  -23.567  -23.567  -23.444  -23.444  -23.342  -23.341   -8.034   -8.034
   -6.958   -6.958    3.924    3.924    5.318    5.318    5.683    5.683    6.632    6.632
    7.638    7.638    8.233    8.233   11.653   11.653   12.203   12.204   13.011   13.011
   15.563   15.563   15.856   15.856   19.690   19.690   22.679   22.679   24.525   24.525
   27.694   27.694   29.738   29.738   30.797   30.797   32.357   32.357   32.655   32.655
            0.200000  0.500000  0.000000
  -46.909  -46.908  -23.573  -23.573  -23.438  -23.438  -23.342  -23.341   -8.041   -8.041
   -6.948   -6.948    3.874    3.874    5.307    5.307    5.701    5.701    6.733    6.733
    7.665    7.665    8.179    8.179   11.611   11.611   12.163   12.163   13.034   13.035
   15.541   15.541   15.885   15.885   19.760   19.760   22.673   22.673   24.425   24.426
   27.685   27.685   29.870   29.870   30.853   30.853   32.166   32.166   32.642   32.642
            0.225000  0.500000  0.000000
  -46.909  -46.908  -23.580  -23.579  -23.432  -23.432  -23.342  -23.341   -8.048   -8.048
   -6.938   -6.938    3.822    3.822    5.295    5.295    5.729    5.729    6.827    6.827
    7.693    7.693    8.126    8.126   11.565   11.565   12.121   12.121   13.058   13.058
   15.519   15.520   15.914   15.914   19.835   19.835   22.665   22.665   24.327   24.327
   27.676   27.676   30.001   30.001   30.913   30.913   31.975   31.975   32.628   32.628
            0.250000  0.500000  0.000000
  -46.909  -46.908  -23.585  -23.585  -23.426  -23.426  -23.342  -23.341   -8.055   -8.055
   -6.928   -6.928    3.771    3.771    5.284    5.284    5.765    5.765    6.912    6.912
    7.722    7.723    8.078    8.078   11.515   11.515   12.078   12.079   13.082   13.082
   15.498   15.498   15.944   15.944   19.913   19.914   22.654   22.654   24.233   24.233
   27.667   27.667   30.126   30.126   30.978   30.978   31.788   31.788   32.613   32.613
            0.275000  0.500000  0.000000
  -46.909  -46.908  -23.591  -23.591  -23.421  -23.421  -23.342  -23.341   -8.062   -8.062
   -6.918   -6.918    3.721    3.721    5.272    5.272    5.808    5.808    6.981    6.981
    7.752    7.752    8.037    8.038   11.463   11.463   12.036   12.036   13.105   13.105
   15.478   15.478   15.973   15.974   19.993   19.993   22.639   22.639   24.145   24.145
   27.659   27.659   30.242   30.242   31.045   31.045   31.610   31.610   32.598   32.598
            0.300000  0.500000  0.000000
  -46.909  -46.908  -23.596  -23.596  -23.416  -23.416  -23.342  -23.341   -8.068   -8.068
   -6.908   -6.908    3.674    3.674    5.261    5.262    5.857    5.857    7.031    7.031
    7.780    7.780    8.010    8.011   11.410   11.411   11.994   11.995   13.126   13.127
   15.459   15.459   16.002   16.002   20.073   20.073   22.622   22.622   24.064   24.064
   27.652   27.652   30.343   30.343   31.113   31.113   31.446   31.446   32.581   32.581
            0.325000  0.500000  0.000000
  -46.909  -46.908  -23.600  -23.600  -23.411  -23.411  -23.342  -23.341   -8.074   -8.074
   -6.899   -6.899    3.630    3.630    5.251    5.251    5.911    5.911    7.057    7.057
    7.808    7.808    8.000    8.000   11.358   11.358   11.955   11.955   13.146   13.146
   15.442   15.442   16.028   16.028   20.150   20.150   22.602   22.602   23.991   23.991
   27.647   27.647   30.424   30.424   31.181   31.181   31.303   31.303   32.565   32.565
            0.350000  0.500000  0.000000
  -46.909  -46.908  -23.604  -23.604  -23.407  -23.407  -23.342  -23.341   -8.080   -8.080
   -6.891   -6.891    3.591    3.591    5.242    5.242    5.969    5.969    7.059    7.059
    7.833    7.833    8.006    8.006   11.307   11.307   11.919   11.919   13.164   13.164
   15.426   15.427   16.052   16.052   20.224   20.224   22.581   22.581   23.929   23.929
   27.643   27.643   30.480   30.480   31.187   31.187   31.247   31.247   32.548   32.548
            0.375000  0.500000  0.000000
  -46.909  -46.908  -23.608  -23.608  -23.404  -23.404  -23.342  -23.341   -8.085   -8.085
   -6.883   -6.883    3.557    3.557    5.234    5.234    6.029    6.029    7.040    7.040
    7.855    7.856    8.026    8.026   11.259   11.259   11.887   11.887   13.180   13.180
   15.414   15.414   16.073   16.073   20.291   20.291   22.559   22.559   23.876   23.876
   27.641   27.641   30.506   30.506   31.106   31.106   31.308   31.309   32.532   32.532
            0.400000  0.500000  0.000000
